step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
272,0,0.434474,0.000000,0.702240,8.40e-05,0.1751,0.06,
273,0,0.432679,0.000000,0.685458,8.43e-05,0.2517,0.06,
274,0,0.435620,0.000000,0.696526,8.46e-05,0.2069,0.06,
275,0,0.428650,0.000000,0.682180,8.49e-05,0.2731,0.05,
276,0,0.432479,0.000000,0.692057,8.52e-05,0.2661,0.06,
277,0,0.430205,0.000000,0.649647,8.55e-05,0.2915,0.05,
278,0,0.424189,0.000000,0.667120,8.58e-05,0.2646,0.05,
279,0,0.434619,0.000000,0.711725,8.62e-05,0.3793,0.05,
280,0,0.442105,0.000000,0.749557,8.65e-05,0.3014,0.05,
281,0,0.426875,0.000000,0.640538,8.68e-05,0.2818,0.06,
282,0,0.422640,0.000000,0.635096,8.71e-05,0.3048,0.05,
283,0,0.441042,0.000000,0.693123,8.74e-05,0.2915,0.06,
284,0,0.433885,0.000000,0.647848,8.77e-05,0.2906,0.06,
285,0,0.425169,0.000000,0.620227,8.80e-05,0.2573,0.05,
286,0,0.432102,0.000000,0.674216,8.83e-05,0.2754,0.05,
287,0,0.437005,0.000000,0.667961,8.86e-05,0.2176,0.05,
288,0,0.441113,0.000000,0.625828,8.89e-05,0.2086,0.05,
289,0,0.432932,0.000000,0.654898,8.92e-05,0.2954,0.05,
290,0,0.425866,0.000000,0.674203,8.95e-05,0.2832,0.05,
291,0,0.429790,0.000000,0.631529,8.98e-05,0.3610,0.05,
292,0,0.429831,0.000000,0.612518,9.02e-05,0.2272,0.05,
293,0,0.436556,0.000000,0.653559,9.05e-05,0.1810,0.05,
294,0,0.441733,0.000000,0.668927,9.08e-05,0.1708,0.05,
295,0,0.436809,0.000000,0.683263,9.11e-05,0.2113,0.06,
296,0,0.421764,0.000000,0.676837,9.14e-05,0.3695,0.05,
297,0,0.429334,0.000000,0.778763,9.17e-05,0.2878,0.06,
298,0,0.430741,0.000000,0.697950,9.20e-05,0.2515,0.05,
299,0,0.427452,0.000000,0.675273,9.23e-05,0.5471,0.05,
300,0,0.431685,0.000000,0.708862,9.26e-05,0.3340,0.05,
300,0,,,,,,,0.422497
301,0,0.428233,0.000000,0.666454,9.29e-05,1.3635,0.00,
302,0,0.429907,0.000000,0.707190,9.32e-05,0.2547,0.05,
303,0,0.430656,0.000000,0.677379,9.35e-05,0.2090,0.05,
304,0,0.427994,0.000000,0.637757,9.38e-05,0.1535,0.05,
305,0,0.431459,0.000000,0.706977,9.42e-05,0.3913,0.05,
306,0,0.441590,0.000000,0.699614,9.45e-05,0.1785,0.05,
307,0,0.433048,0.000000,0.673827,9.48e-05,0.1422,0.05,
308,0,0.438984,0.000000,0.664054,9.51e-05,0.2542,0.05,
309,0,0.428452,0.000000,0.651465,9.54e-05,0.4703,0.05,
310,0,0.440307,0.000000,0.676209,9.57e-05,0.1557,0.05,
311,0,0.429446,0.000000,0.776856,9.60e-05,0.2385,0.05,
312,0,0.439718,0.000000,0.696009,9.63e-05,0.1598,0.06,
313,0,0.427218,0.000000,0.648295,9.66e-05,0.2873,0.05,
314,0,0.422731,0.000000,0.644154,9.69e-05,0.2148,0.05,
315,0,0.438238,0.000000,0.687762,9.72e-05,0.1488,0.05,
316,0,0.428148,0.000000,0.676293,9.75e-05,0.1651,0.05,
317,0,0.429712,0.000000,0.666538,9.78e-05,0.1752,0.05,
318,0,0.428412,0.000000,0.689919,9.82e-05,0.1995,0.05,
319,0,0.438025,0.000000,0.683966,9.85e-05,0.2631,0.05,
320,0,0.436291,0.000000,0.636560,9.88e-05,0.2421,0.05,
321,0,0.433709,0.000000,0.640578,9.91e-05,0.1344,0.05,
322,0,0.428544,0.000000,0.628101,9.94e-05,0.1872,0.05,
323,0,0.433631,0.000000,0.607729,9.97e-05,1.4414,0.05,
324,0,0.441148,0.000000,0.666054,1.00e-04,0.3365,0.05,
325,0,0.446825,0.000000,0.641353,1.00e-04,0.1990,0.05,
326,0,0.435632,0.000000,0.642659,1.00e-04,0.2951,0.05,
327,0,0.432727,0.000000,0.619686,1.00e-04,0.2308,0.05,
328,0,0.435924,0.000000,0.650877,1.00e-04,0.1703,0.05,
329,0,0.437822,0.000000,0.678331,1.00e-04,0.3546,0.05,
330,0,0.447557,0.000000,0.638164,1.00e-04,0.2347,0.06,
331,0,0.440220,0.000000,0.644257,1.00e-04,0.2235,0.06,
332,0,0.427656,0.000000,0.644565,1.00e-04,0.1900,0.05,
333,0,0.429105,0.000000,0.652921,1.00e-04,4.2317,0.05,
334,0,0.426765,0.000000,0.620768,1.00e-04,0.2722,0.05,
335,0,0.442061,0.000000,0.657337,1.00e-04,0.5040,0.05,
336,0,0.442181,0.000000,0.631609,1.00e-04,1.1832,0.05,
337,0,0.441036,0.000000,0.663641,1.00e-04,0.5061,0.05,
338,0,0.430453,0.000000,0.619941,1.00e-04,0.2101,0.05,
339,0,0.428851,0.000000,0.624210,1.00e-04,0.2230,0.05,
340,0,0.433370,0.000000,0.671009,1.00e-04,0.3996,0.05,
341,0,0.435127,0.000000,0.688186,1.00e-04,0.2016,0.05,
342,0,0.442425,0.000000,0.706874,1.00e-04,0.1505,0.05,
343,0,0.443773,0.000000,0.627935,1.00e-04,0.1632,0.05,
344,0,0.436496,0.000000,0.656716,1.00e-04,0.1467,0.06,
345,0,0.433086,0.000000,0.644094,1.00e-04,0.1974,0.05,
346,0,0.441817,0.000000,0.642846,1.00e-04,0.1681,0.05,
347,0,0.429492,0.000000,0.610092,1.00e-04,0.1915,0.05,
348,0,0.441055,0.000000,0.642354,1.00e-04,0.1745,0.05,
349,0,0.437868,0.000000,0.641456,1.00e-04,0.2864,0.05,
350,0,0.437938,0.000000,0.651625,1.00e-04,0.3237,0.05,
351,0,0.430922,0.000000,0.660769,1.00e-04,0.1518,0.05,
352,0,0.445323,0.000000,0.698928,1.00e-04,0.2597,0.06,
353,0,0.433760,0.000000,0.681492,1.00e-04,0.2000,0.05,
