step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
224,0,0.427110,0.000000,0.678958,6.62e-05,0.2326,0.02,
225,0,0.422093,0.000000,0.633766,6.58e-05,0.3357,0.02,
226,0,0.402552,0.000000,0.622340,6.55e-05,0.2044,0.02,
227,0,0.422466,0.000000,0.636960,6.51e-05,0.1851,0.02,
228,0,0.424325,0.000000,0.613285,6.47e-05,0.1968,0.02,
229,0,0.426222,0.000000,0.644855,6.44e-05,0.1751,0.02,
230,0,0.416356,0.000000,0.637983,6.40e-05,0.1445,0.02,
211,0,0.418013,0.000000,0.709790,7.06e-05,0.3338,0.01,
212,0,0.430136,0.000000,0.729860,7.03e-05,0.4637,0.01,
213,0,0.435003,0.000000,0.766989,6.99e-05,0.2453,0.01,
214,0,0.436690,0.000000,0.637473,6.96e-05,0.1667,0.01,
215,0,0.439178,0.000000,0.629098,6.93e-05,0.1737,0.02,
216,0,0.426712,0.000000,0.629818,6.89e-05,0.2789,0.01,
217,0,0.424341,0.000000,0.706767,6.86e-05,0.2868,0.01,
218,0,0.416422,0.000000,0.661135,6.82e-05,0.1787,0.01,
219,0,0.399275,0.000000,0.749758,6.79e-05,0.5805,0.03,
220,0,0.450569,0.000000,0.672668,6.75e-05,0.2010,0.01,
221,0,0.430802,0.000000,0.669805,6.72e-05,0.1823,0.01,
222,0,0.420873,0.000000,0.649004,6.68e-05,0.2781,0.01,
223,0,0.429642,0.000000,0.761351,6.65e-05,0.2245,0.01,
224,0,0.422753,0.000000,0.756288,6.62e-05,0.2842,0.02,
225,0,0.416813,0.000000,0.642144,6.58e-05,0.2585,0.01,
226,0,0.435337,0.000000,0.640309,6.55e-05,0.1427,0.02,
227,0,0.432055,0.000000,0.649966,6.51e-05,0.2186,0.01,
228,0,0.432077,0.000000,0.654652,6.47e-05,0.1674,0.01,
229,0,0.427813,0.000000,0.690312,6.44e-05,0.3023,0.01,
230,0,0.431396,0.000000,0.669648,6.40e-05,0.1844,0.01,
231,0,0.416769,0.000000,0.633660,6.37e-05,0.2731,0.02,
232,0,0.422645,0.000000,0.669049,6.33e-05,0.2056,0.01,
233,0,0.424171,0.000000,0.651973,6.30e-05,0.2118,0.01,
234,0,0.419771,0.000000,0.673782,6.26e-05,0.3258,0.02,
235,0,0.421686,0.000000,0.629412,6.23e-05,0.1605,0.01,
236,0,0.412927,0.000000,0.634293,6.19e-05,0.1415,0.01,
237,0,0.419694,0.000000,0.651679,6.15e-05,0.1361,0.01,
238,0,0.418046,0.000000,0.664187,6.12e-05,0.1439,0.02,
239,0,0.425810,0.000000,0.632675,6.08e-05,0.1771,0.02,
239,0,,,,,,,0.427419
231,0,0.423951,0.000000,0.653150,6.37e-05,0.2694,0.01,
232,0,0.419314,0.000000,0.646536,6.33e-05,0.2980,0.01,
233,0,0.425129,0.000000,0.645883,6.30e-05,0.2140,0.01,
